"roundNumber","NUMERAI_SWMM","BGDA_60_AUTO","FEARINDEX","REPUTATION","VIDEIGREN","SHATTEREDX","JOS_STACK","EGG_001","SSH48","WITCHYAI","MELONADA","NB_EXAMPLE_MODEL","NB_FEAT_NEUTRAL","NB_HELLO_NUMERAI","NB_TARGET_ENSEMBLE","V5_EXAMPLE_PREDS","V5_LGBM_CT_BLEND","V5_LGBM_CYRUSD","V5_LGBM_TEAGER2B","INTEGRATION_TEST","V52_LGBM_TEAGER2B60","V52_LGBM_TEAGER2B20","V52_LGBM_JASPER60","V52_LGBM_JASPER20","V52_LGBM_ENDER60","V52_LGBM_ENDER20","V52_LGBM_CYRUSD60","V52_LGBM_CYRUSD20","V51_LGBM_TEAGER60","V51_LGBM_TEAGER20","V51_LGBM_CYRUS60","V51_LGBM_CYRUS20"
861,0.53512931,NA,0.58175355,0.01809565,0.57938389,0.98330461,0.70357604,0.79093063,0.16049117,0.38216286,NA,0.838324,0.93849634,0.838324,0.80450237,0.21854804,0.227919,0.41921586,0.10038776,0.21854804,NA,NA,NA,NA,NA,NA,NA,NA,0.0419896640826873,0.128983634797588,0.240740740740741,0.341946597760551
862,0.49801937,NA,0.56676199,0.03871535,0.63803344,0.92256929,0.65464144,0.81346238,0.29300484,0.49714034,NA,0.8266608,0.9466564,0.8266608,0.72646282,0.20545535,0.20545535,0.41036076,0.09172899,0.20545535,NA,NA,NA,NA,NA,NA,NA,NA,0.0332014072119613,0.0866314863676341,0.158311345646438,0.228671943711522
863,0.47473201,NA,0.74732123,0.04570304,0.79761644,0.89525476,0.71528537,0.82987098,0.30133392,0.57445878,NA,0.78187186,0.94084846,0.78187186,0.660726,0.22687514,0.22687514,0.44062978,0.08659523,0.22687514,NA,NA,NA,NA,NA,NA,NA,NA,0.0330054644808743,0.0907103825136612,0.208306010928962,0.27103825136612
864,0.53174937,NA,0.39733081,0.06368222,0.85655738,0.92959227,0.68053804,0.86359815,0.24422026,0.61601513,NA,0.73150483,0.89722573,0.73150483,0.50136612,0.17297184,0.16309374,0.40132409,0.06031946,0.17297184,NA,NA,NA,NA,NA,NA,NA,NA,0.0289976885900399,0.037192687539399,0.274637528892624,0.212859844505148
865,0.47065056,NA,0.25789028,0.1268799,0.32228341,0.48930311,0.50879051,0.82959119,0.08769329,0.16564287,NA,0.81603474,0.92776954,0.81603474,0.57964414,0.22834145,0.22834145,0.56629951,0.05327261,0.22834145,NA,NA,NA,NA,NA,NA,NA,NA,0.120499788225328,0.0745446844557391,0.544896230410843,0.416349004659043
866,0.45694386,NA,0.52373418,0.12088608,0.47457806,0.71097046,0.45253165,0.77436709,0.09662447,0.26181435,NA,0.81329114,0.88206751,0.81329114,0.64166667,0.22626582,0.21687764,0.49504219,0.07331224,0.22626582,NA,NA,NA,NA,NA,NA,NA,NA,0.0561063066863531,0.0445053786121071,0.359417844336638,0.168951697954018
867,0.50420168,NA,0.56562369,0.04871903,0.64878202,0.84638807,0.42797144,0.79682906,0.19760605,0.45149097,NA,0.86612768,0.90172197,0.86612768,0.65781184,0.21377572,0.21377572,0.43731625,0.08641327,0.21377572,NA,NA,NA,NA,NA,NA,NA,NA,0.0833508293092589,0.0640352718874659,0.297291622926727,0.195045139617888
868,0.4862927,NA,0.67000422,0.3210371,0.54352867,0.83379005,0.42137437,0.73935497,0.15430017,0.37078415,NA,0.90672428,0.96511383,0.90672428,0.85044266,0.17790894,0.16863406,0.465957,0.04352867,0.17790894,NA,NA,NA,NA,NA,NA,NA,NA,0.0539515279241307,0.0236037934668072,0.332349841938883,0.193466807165437
869,0.39607995,NA,0.47730359,0.57225994,0.40533463,0.42677013,0.2742968,0.79020369,0.21745878,0.33734239,NA,0.95315228,0.98302619,0.95315228,0.8757517,0.18399612,0.18399612,0.4099903,0.05383123,0.18399612,NA,NA,NA,NA,NA,NA,NA,NA,0.128588052754073,0.0444142746314973,0.355120248254461,0.225174553917766
870,0.4250497,NA,0.29262719,0.64924483,0.31349364,0.38324722,0.16971383,0.88225358,0.1581876,0.22933227,NA,0.9258744,0.97168124,0.9258744,0.74582671,0.23936804,0.23936804,0.57164149,0.05773052,0.23936804,NA,NA,NA,NA,NA,NA,NA,NA,0.0949731770315915,0.0355652692231274,0.516193125372541,0.319888734353268
871,0.44053734,NA,0.71613349,0.36196682,0.5496643,0.64889415,0.31516588,0.9582346,0.31556082,0.43088468,NA,0.85781991,0.93651264,0.85781991,0.67733017,0.19905213,0.19905213,0.54383886,0.04709716,0.19905213,NA,NA,NA,NA,NA,NA,NA,NA,0.0558736426456071,0.0416584402764067,0.502467917077986,0.318854886475814
872,0.46339076,NA,0.56311155,0.36164384,0.73043053,0.77964775,0.47221135,0.83189824,0.58962818,0.6702544,NA,0.85234834,0.87544031,0.85234834,0.67592955,0.21712329,0.22563601,0.46604697,0.05410959,0.21712329,NA,NA,NA,NA,NA,NA,NA,NA,0.230678927802778,0.0397182547446684,0.702406574055958,0.288006261005674
873,0.49122469,NA,0.72672065,0.08829767,0.69799499,0.78581068,0.35299788,0.72508194,0.30537883,0.55080008,NA,0.93609023,0.970214,0.93609023,0.8563717,0.33092346,0.32253711,0.60709466,0.12030075,0.33092346,NA,NA,NA,NA,NA,NA,NA,NA,0.353122590593678,0.161333847340015,0.775828835774865,0.595990747879722
874,0.38984331,NA,0.80968107,0.21154935,0.96084167,0.40922816,0.25268919,0.81619173,0.31722967,0.77467447,NA,0.90885073,0.95414229,0.90885073,0.78193999,0.43545952,0.42555199,0.60067937,0.28929987,0.43545952,NA,NA,NA,NA,NA,NA,NA,NA,0.622075471698113,0.274905660377358,0.874150943396226,0.65188679245283
875,0.41729107,NA,0.92058767,0.60956405,0.81803342,0.43278279,0.45726906,0.52995967,0.4707125,0.6777415,NA,0.87622431,0.91002497,0.87622431,0.94958709,0.34895333,0.34069522,0.45102746,0.24361437,0.34895333,NA,NA,NA,NA,NA,NA,NA,NA,0.590245775729647,0.296850998463902,0.905337941628264,0.471774193548387
876,0.44063883,NA,0.67041739,0.52317753,0.67484132,0.61165609,0.32487017,0.73793037,0.54452779,0.64166186,NA,0.86747451,0.95816503,0.86747451,0.90209656,0.16176188,0.15349106,0.34612425,0.0712637,0.16176188,NA,NA,NA,NA,NA,NA,NA,NA,0.403269230769231,0.144038461538462,0.940192307692308,0.367115384615385
877,0.37451286,NA,0.77220491,0.47604207,0.70130503,0.31671212,0.5290222,0.53301519,0.4195559,0.5853136,NA,0.8905337,0.95481106,0.8905337,0.86881574,0.20646669,0.21484223,0.30570705,0.1356642,0.20646669,NA,NA,NA,NA,NA,NA,NA,NA,0.4634858812074,0.281986368062317,0.856669912366115,0.345277507302824
878,0.41445456,NA,0.85308929,0.41410033,0.9104203,0.48343986,0.63219059,0.74995158,0.65155917,0.83749758,NA,0.73097037,0.86906837,0.73097037,0.66598877,0.13073794,0.13906643,0.19078055,0.09655239,0.13073794,NA,NA,NA,NA,NA,NA,NA,NA,0.49728892331526,0.221146398140976,0.860766847405112,0.268590240123935
879,0.40341436,NA,0.92329809,0.541087,0.85281024,0.33463179,0.67890929,0.71211278,0.46206641,0.69486181,NA,0.81496939,0.87108143,0.81496939,0.75598219,0.20951586,0.20089037,0.22982749,0.22148024,0.20951586,NA,NA,NA,NA,NA,NA,NA,NA,0.46772997032641,0.408753709198813,0.914317507418398,0.401706231454006
880,0.42061701,NA,0.90193682,0.60643099,0.81731854,0.26137646,0.80951486,0.33696879,0.53836029,0.71793907,NA,0.88407296,0.85558481,0.88407296,0.76466717,0.14056036,0.14056036,0.28967657,0.05330951,0.14056036,NA,NA,NA,NA,NA,NA,NA,NA,0.457980823463057,0.29385222786238,0.948674562887761,0.594284639969919
881,0.37594127,NA,0.73287542,0.68799398,0.72911178,0.14471208,0.70097855,0.49548363,0.26646594,0.57207377,NA,0.91823485,0.82207377,0.91823485,0.85820474,0.13116297,0.12307113,0.28406097,0.05560783,0.13116297,NA,NA,NA,NA,NA,NA,NA,NA,0.427657572906867,0.158419567262465,0.949764816556914,0.449482596425212
882,0.39269578,NA,0.68940534,0.69439217,0.67642078,0.2341927,0.6170493,0.27888596,0.11027475,0.40910802,NA,0.9050621,0.82329695,0.9050621,0.93338352,0.1402898,0.1402898,0.24030862,0.08242379,0.1402898,NA,NA,NA,NA,NA,NA,NA,NA,0.491815616180621,0.20997177798683,0.944684854186265,0.484289746001881
883,0.40755208,NA,0.83776497,0.68017851,0.45881369,0.2558572,0.76924507,0.20137598,0.04127929,0.20788397,0.23986612,0.95221272,0.92171811,0.95221272,0.89364076,0.16660469,0.15842321,0.3594273,0.05959464,0.16660469,NA,NA,NA,NA,NA,NA,NA,NA,0.382041271611824,0.115263060048336,0.848484848484849,0.510875627440045
884,0.39235669,NA,0.86838275,0.70056394,0.46689103,0.27387666,0.71766418,0.31198836,0.10769511,0.28033473,0.16499909,0.92659633,0.87420411,0.92659633,0.95761324,0.12716027,0.11879207,0.18000728,0.09659814,0.12716027,NA,NA,NA,NA,NA,NA,NA,NA,0.294106947981084,0.0800291014914514,0.719170607493634,0.232811931611495
885,0.4433876,NA,0.91104407,0.63411958,0.42777473,0.49716584,0.72700677,0.27628451,0.18266594,0.29676358,NA,0.87228012,0.82135674,0.87228012,0.94605961,0.24355458,0.25123423,0.28871823,0.21137319,0.24355458,NA,NA,NA,NA,NA,NA,NA,NA,0.292321755027422,0.169287020109689,0.696709323583181,0.351919561243144
886,0.43347953,NA,0.94583486,0.36244063,0.6818597,0.42217757,0.87431494,0.37842528,0.31823164,0.54037267,NA,0.88993423,0.84371575,0.88993423,0.9092985,0.16249543,0.16249543,0.2153818,0.12650712,0.16249543,NA,NA,NA,NA,NA,NA,NA,NA,0.194885844748858,0.0794520547945206,0.761095890410959,0.254246575342466
887,0.39019931,NA,0.84235058,0.53573387,0.64074209,0.26247487,0.73240724,0.47751782,0.2469384,0.45805154,NA,0.90723816,0.93776275,0.90723816,0.95604094,0.15207458,0.1599342,0.21348931,0.11899104,0.15207458,NA,NA,NA,NA,NA,NA,NA,NA,0.247624269005848,0.107821637426901,0.728070175438597,0.238486842105263
888,0.37164261,NA,0.86054795,0.26940639,0.76593607,0.23534247,0.87378995,0.47543379,0.63817352,0.7203653,NA,0.89114155,0.94164384,0.89114155,0.97881279,0.13789954,0.13004566,0.19442922,0.10949772,0.13789954,NA,NA,NA,NA,NA,NA,NA,NA,0.243060628195763,0.160336011687363,0.669466764061359,0.290357925493061
889,0.38020926,NA,0.92031555,0.42386102,0.81572416,0.30429002,0.97642262,0.49982273,0.72114873,0.77450807,NA,0.93777699,0.86766531,0.93777699,0.90755185,0.11398688,0.11150505,0.15919163,0.0877504,0.11398688,NA,NA,NA,NA,NA,NA,NA,NA,0.496809641970932,0.0891527827011698,0.730237504431053,0.228642325416519
890,0.36254391,NA,0.95370541,0.15172796,0.66281648,0.19035298,0.84180373,0.23193495,0.62446867,0.63518758,NA,0.93734984,0.90630198,0.93734984,0.96941416,0.24949178,0.24949178,0.35899094,0.16826834,0.24949178,NA,NA,NA,NA,NA,NA,NA,NA,0.443274205469327,0.295824094604582,0.7160014781966,0.463968957871397
891,0.39798165,NA,0.82951211,0.18672047,0.79374541,0.29420396,0.95396185,0.71423331,0.65774028,0.7190022,0.22487161,0.86390315,0.77842993,0.86390315,0.76293103,0.2577953,0.25990462,0.26659941,0.2867755,0.2577953,NA,NA,NA,NA,NA,NA,NA,NA,0.573079039061067,0.392811296534018,0.824316889785439,0.494223363286264
892,0.37238645,NA,0.95108108,0.34918919,0.78171171,0.11261261,0.90648649,0.69423423,0.58810811,0.70720721,0.19585586,0.8836036,0.92630631,0.8836036,0.81306306,0.20459459,0.20459459,0.29954955,0.14279279,0.20459459,NA,NA,NA,NA,NA,NA,NA,NA,0.276706899657719,0.199603675013511,0.741127724734282,0.43829940551252
893,0.36768448,NA,0.98646439,0.25054506,0.68214026,0.12899709,0.96402616,0.30868459,0.53597384,0.60737645,0.34138808,0.88817224,0.84983648,0.88817224,0.82658067,0.21420785,0.2162064,0.20857558,0.24491279,0.21420785,NA,NA,NA,NA,NA,NA,NA,NA,0.137148047229791,0.249954586739328,0.401271571298819,0.249772933696639
894,0.40339517,NA,0.87027642,0.50664801,0.58371239,0.26110917,0.8556683,0.25594822,0.47778167,0.52816655,0.25787264,0.95687544,0.92144857,0.95687544,0.84639608,0.11494052,0.11756473,0.1780091,0.08275017,0.11494052,NA,NA,NA,NA,NA,NA,NA,NA,0.128389015217772,0.101801644218996,0.406506909218121,0.303655763512332
895,0.37434095,NA,0.94404427,0.21837667,0.81614547,0.22601897,0.98348559,0.18367885,0.58995081,0.73506676,0.29848911,0.6759487,0.79031975,0.6759487,0.64142656,0.10734364,0.10523542,0.13624385,0.09416725,0.10734364,NA,NA,NA,NA,NA,NA,NA,NA,0.192517126295451,0.210433866151414,0.534340418057263,0.366590549797998
896,0.41096854,NA,0.92927429,0.37743806,0.79942014,0.30302232,0.8784045,0.42145493,0.54454402,0.69390265,0.26304692,0.71270427,0.81303813,0.71270427,0.66728167,0.11210684,0.11210684,0.18950975,0.06975927,0.11210684,NA,NA,NA,NA,NA,NA,NA,NA,0.153900210822207,0.132993675333802,0.363843991567112,0.1853478566409
897,0.42852113,NA,0.9594333,0.57954945,0.7532559,0.31846181,0.75888772,0.26627948,0.37117212,0.59723689,0.32277367,0.80491024,0.88973953,0.80491024,0.71629708,0.09538895,0.09750088,0.13525167,0.07990144,0.09538895,NA,NA,NA,NA,NA,NA,NA,NA,0.193559739574169,0.225761041703326,0.604258314270632,0.314270631708605
898,0.43463939,NA,0.83544194,0.77989601,0.75,0.52114385,0.42409012,0.31559792,0.30641248,0.5372617,0.24592721,0.72616984,0.80831889,0.72616984,0.59298094,0.17183709,0.17383016,0.09592721,0.31161179,0.17183709,NA,NA,NA,NA,NA,NA,NA,NA,0.412580142089759,0.408421417431988,0.545832611332525,0.260786692081095
899,0.42467156,NA,0.58169879,0.70492922,0.75396555,0.35630223,0.56779806,0.47902098,0.40610609,0.61146171,0.3955313,0.7831315,0.85246461,0.7831315,0.8687532,0.27025414,0.27025414,0.13704588,0.42085963,0.27025414,NA,NA,NA,NA,NA,NA,NA,NA,0.672578444747613,0.588847203274216,0.614597544338336,0.359822646657572
900,0.41205857,NA,0.63604271,0.95229895,0.59764078,0.20199759,0.74410195,0.34131221,0.58550026,0.57120716,0.38522473,0.77647667,0.88281385,0.77647667,0.9306871,0.54477355,0.54658171,0.25538144,0.83890133,0.54477355,NA,NA,NA,NA,NA,NA,NA,NA,0.896866391184573,0.815771349862259,0.697486225895317,0.393250688705234
901,0.51982152,NA,0.60327672,0.95042031,0.60396294,0.61039629,0.72259393,0.55000858,0.88111168,0.75930691,0.4508492,0.28932922,0.56176016,0.28932922,0.64342083,0.51063647,0.50866358,0.17773203,0.85486361,0.51063647,NA,NA,NA,NA,NA,NA,NA,NA,0.947684391080618,0.910977701543739,0.8221269296741,0.371526586620926
902,0.5502474,NA,0.476292,0.98004435,0.9438001,0.76189664,0.11973392,0.72062084,0.94149753,0.95036671,0.51509466,0.40968787,0.6575985,0.40968787,0.57896981,0.52746034,0.52925124,0.20040935,0.82995054,0.52746034,NA,NA,NA,NA,NA,NA,NA,NA,0.820429740791269,0.827592087312415,0.433492496589359,0.173090040927694
903,0.55421476,NA,0.3840035,0.78251748,0.82054196,0.71057692,0.21293706,0.89833916,0.85821678,0.83706294,0.53653846,0.16590909,0.36582168,0.16590909,0.64501748,0.62054196,0.61818182,0.31652098,0.88120629,0.62054196,NA,NA,NA,NA,NA,NA,NA,NA,0.811746198217095,0.878867330886209,0.628211851074987,0.383674182835169
904,0.55715775,NA,0.23315387,0.76901702,0.73627996,0.6366794,0.14605766,0.91316429,0.84282737,0.79993053,0.52969781,0.09404307,0.30505384,0.09404307,0.39145537,0.56043765,0.56043765,0.29202848,0.80366447,0.56043765,NA,NA,NA,NA,NA,NA,NA,NA,0.6131272790415,0.71783295711061,0.549400937662789,0.218267060253516
905,0.59130435,NA,0.39911401,0.93313273,0.62562688,0.67118021,0.33818121,0.89184219,0.47843531,0.54814443,0.51588098,0.29170846,0.71029756,0.29170846,0.65488131,0.49398195,0.4963223,0.37888666,0.60381143,0.49398195,NA,NA,NA,NA,NA,NA,NA,NA,0.323082065853251,0.548554237004847,0.424201905398629,0.410496406485041
906,0.63245585,NA,0.64798468,0.9098934,0.79005663,0.8062958,0.58211193,0.84135576,0.50916056,0.69053964,0.61325783,0.17371752,0.40273151,0.17371752,0.53914057,0.49508661,0.49508661,0.31587275,0.69320453,0.49508661,NA,NA,NA,NA,NA,NA,NA,NA,0.333222314737719,0.674104912572856,0.571190674437968,0.344879267277269
907,0.66595535,NA,0.55111585,0.90072202,0.89128651,0.85165737,0.46718083,0.82622251,0.82835576,0.87643584,0.59008861,0.22702658,0.58098129,0.22702658,0.64374795,0.34279619,0.34049885,0.26419429,0.42812603,0.34279619,NA,NA,NA,NA,NA,NA,NA,NA,0.260541427399508,0.604101722723544,0.541919606234619,0.359146841673503
908,0.64844018,NA,0.6273989,0.69208362,0.92383482,0.96984236,0.14102125,0.72326936,0.20424949,0.71864291,0.70099383,0.31588417,0.55783071,0.31588417,0.8047464,0.47721042,0.47515422,0.34364291,0.6236292,0.47721042,NA,NA,NA,NA,NA,NA,NA,NA,0.253897550111359,0.66129861230084,0.392667466164125,0.428987493575467
909,0.54941292,NA,0.40715683,0.74942941,0.51165634,0.61460711,0.44212586,0.5949625,0.12210629,0.30306488,0.42989892,0.46861754,0.75578741,0.46861754,0.86884578,0.55771112,0.55983045,0.42329638,0.65943919,0.55771112,NA,NA,NA,NA,NA,NA,NA,NA,0.236511817440913,0.586308068459658,0.153056234718826,0.358109209453953
910,0.60603562,NA,0.40265414,0.80316518,0.71851302,0.83696011,0.35295087,0.72156281,0.17919552,0.46422684,0.40487966,0.54385097,0.7373063,0.54385097,0.77390373,0.51327069,0.51500165,0.45417079,0.60328058,0.51327069,NA,NA,NA,NA,NA,NA,NA,NA,0.057194659634086,0.355035437613318,0.193011373001483,0.162024064611835
911,0.60842382,NA,0.24481908,0.93980263,0.79662829,0.84095395,0.15279605,0.78133224,0.43421053,0.65592105,0.49851974,0.32911184,0.55485197,0.32911184,0.71175987,0.56998355,0.57203947,0.35493421,0.74432566,0.56998355,NA,NA,NA,NA,NA,NA,NA,NA,0.485939812530834,0.623417201118237,0.210820588718961,0.127446143726361
912,0.62542787,NA,0.51156917,0.80625713,0.85212645,0.89294444,0.07902884,0.83249145,0.41942317,0.70343816,0.69903862,0.20457878,0.31285644,0.20457878,0.53275216,0.60412254,0.60583347,0.42374124,0.74596708,0.60412254,NA,NA,NA,NA,NA,NA,NA,NA,0.434995112414467,0.663082437275986,0.414793092212447,0.299934832192897
913,0.65167634,NA,0.47752175,0.91717693,0.84539156,0.94287786,0.33580406,0.93079278,0.80567193,0.84482759,0.70109571,0.24363519,0.42297776,0.24363519,0.40702546,0.2910087,0.28923622,0.21092491,0.37568482,0.2910087,NA,NA,NA,NA,NA,NA,NA,NA,0.463025616239729,0.448525857902368,0.551796358949573,0.171902690510714
914,0.67309547,NA,0.15962404,0.77506427,0.85049807,0.93854434,0.19473008,0.96192159,0.75128535,0.81764139,0.6687018,0.33860861,0.57559447,0.33860861,0.44199871,0.47750643,0.47750643,0.37483933,0.58547558,0.47750643,NA,NA,NA,NA,NA,NA,NA,NA,0.245301204819277,0.500401606425703,0.417028112449799,0.210602409638554
915,0.66154344,NA,0.18381045,0.69707262,0.95220767,0.88557335,0.09396733,0.93983503,0.93223354,0.96215429,0.53873524,0.41783924,0.6067443,0.41783924,0.17127608,0.57221414,0.57407407,0.49741226,0.64903768,0.57221414,NA,NA,NA,NA,NA,NA,NA,NA,0.507276843467012,0.701326002587322,0.621442432082794,0.299159120310479
916,0.60457622,NA,0.45691044,0.65157861,0.87459729,0.87395296,0.2904317,0.98083119,0.91204897,0.90190077,0.56926546,0.51353093,0.67163338,0.51353093,0.26852448,0.4099549,0.4099549,0.33078286,0.54236469,0.4099549,NA,NA,NA,NA,NA,NA,NA,NA,0.310678047994846,0.478982122725077,0.240135287485908,0.162344983089064
917,0.54554232,NA,0.14036358,0.52895753,0.8902027,0.88626126,0.26496139,0.95350708,0.94047619,0.9216538,0.65556628,0.74018662,0.85770592,0.74018662,0.67768662,0.33164414,0.33349421,0.21645753,0.46750322,0.33164414,NA,NA,NA,NA,NA,NA,NA,NA,0.09860061122728,0.382499597876789,0.0366736368023162,0.0525977159401641
918,0.55935743,NA,0.1104063,0.51373053,0.8683957,0.85867994,0.23687169,0.94555966,0.90493014,0.88469568,0.72410471,0.59410631,0.71254216,0.59410631,0.50192709,0.35619078,0.35811787,0.31451742,0.39087843,0.35619078,NA,NA,NA,NA,NA,NA,NA,NA,0.0513808606294155,0.271676300578035,0.0295439948619139,0.114161849710983
