"roundNumber","NUMERAI_SWMM","BGDA_60_AUTO","FEARINDEX","REPUTATION","VIDEIGREN","SHATTEREDX","JOS_STACK","EGG_001","SSH48","WITCHYAI","MELONADA","NB_EXAMPLE_MODEL","NB_FEAT_NEUTRAL","NB_HELLO_NUMERAI","NB_TARGET_ENSEMBLE","V5_EXAMPLE_PREDS","V5_LGBM_CT_BLEND","V5_LGBM_CYRUSD","V5_LGBM_TEAGER2B","INTEGRATION_TEST","V52_LGBM_TEAGER2B60","V52_LGBM_TEAGER2B20","V52_LGBM_JASPER60","V52_LGBM_JASPER20","V52_LGBM_ENDER60","V52_LGBM_ENDER20","V52_LGBM_CYRUSD60","V52_LGBM_CYRUSD20","V51_LGBM_TEAGER60","V51_LGBM_TEAGER20","V51_LGBM_CYRUS60","V51_LGBM_CYRUS20"
853,0.01253211,NA,-0.0005518,0.00942764,-0.00105633,0.01755996,0.01935138,-0.00164172,-0.01128048,-0.00547019,NA,0.00964147,0.01359246,0.00964147,0.00480168,0.00048968,0.000495,0.00340863,-0.00134278,0.00048968,NA,NA,NA,NA,NA,NA,NA,NA,-0.00419009868153321,0.00199699611311844,-0.00298854570980932,0.0047112892217778
854,0.00190694,NA,-0.00040465,-0.00204921,-0.00571489,0.00526963,0.00975857,-0.00040878,-0.02478916,-0.01419277,NA,0.01283621,0.01549439,0.01283621,0.01245355,-0.00711321,-0.00711321,-0.00324825,-0.0086474,-0.00711321,NA,NA,NA,NA,NA,NA,NA,NA,-0.0196229275110367,-0.00796078290035233,-0.00853861441252021,-0.00424090068108841
855,0.03036079,NA,0.01590168,0.00686013,0.01450128,0.02865574,0.02942631,0.02672986,-0.00630967,0.00669632,NA,0.02575914,0.02779249,0.02575914,0.02633814,0.01973124,0.01972607,0.0240828,0.0142389,0.01973124,NA,NA,NA,NA,NA,NA,NA,NA,0.00778985512438327,0.013280590885184,0.0174012183336528,0.0221935724246695
856,0.01711742,NA,0.00318573,0.0054164,0.00606831,0.02676586,0.01642221,0.00828024,-0.01801263,-0.00448327,NA,0.02213147,0.02424271,0.02213147,0.01631375,0.00296696,0.00296696,0.01086241,-0.00546276,0.00296696,NA,NA,NA,NA,NA,NA,NA,NA,-0.00227011046828671,-0.00451298861184784,0.00841878321601212,0.00914860487436149
857,0.02167745,NA,0.01004354,0.00363941,0.0079812,0.02766541,0.01822922,0.01601158,-0.01068862,-0.00176595,NA,0.03071068,0.03540903,0.03071068,0.02279808,0.00731696,0.00732328,0.01537926,-0.00126758,0.00731696,NA,NA,NA,NA,NA,NA,NA,NA,-0.0025561538515141,-0.00279250489673154,0.0104058281461251,0.0138539942657413
858,0.02327212,NA,0.00750583,0.00270618,0.01164248,0.0361614,0.01566479,0.01360683,-0.00546164,0.00304403,NA,0.02546653,0.02751148,0.02546653,0.02310884,0.00931015,0.00931014,0.01434382,0.00345361,0.00931015,NA,NA,NA,NA,NA,NA,NA,NA,0.00192928776457635,0.00168086004482325,0.00835258306308203,0.0129165971990757
859,0.02514003,NA,0.00830089,0.00798334,0.01795385,0.0273074,0.02169114,0.03097398,0.00346395,0.01107282,NA,0.02962255,0.03547023,0.02962255,0.0313444,0.01162024,0.01161891,0.01656524,0.00548314,0.01162024,NA,NA,NA,NA,NA,NA,NA,NA,0.00262497251745004,0.00335057056529644,0.00878025512638424,0.0127131527979272
860,0.02065341,NA,0.00431417,0.00169774,0.01415313,0.0257003,0.01154807,0.02467521,-0.00065001,0.00773148,NA,0.01951484,0.02636868,0.01951484,0.02258897,0.0077048,0.0077048,0.01431338,0.00036426,0.0077048,NA,NA,NA,NA,NA,NA,NA,NA,-0.00212902782558756,-0.00153029405948116,0.00813196504870879,0.00836896662054232
861,0.02960844,NA,0.01395553,0.00225244,0.01460591,0.03563262,0.01521757,0.03002499,0.00276021,0.00963822,NA,0.03171719,0.03624894,0.03171719,0.03326552,0.0157763,0.01577637,0.02238802,0.00709602,0.0157763,NA,NA,NA,NA,NA,NA,NA,NA,-0.000271749167833335,0.0075911327083579,0.0120530132183807,0.0185006818216021
862,0.02947757,NA,0.01123573,0.00559366,0.01475809,0.03619655,0.01252601,0.02740401,0.00576213,0.0105214,NA,0.03123548,0.03750405,0.03123548,0.03199346,0.01471616,0.01471616,0.02313634,0.00589118,0.01471616,NA,NA,NA,NA,NA,NA,NA,NA,-0.00301892280745615,0.0017133049198055,0.00991919623604813,0.0125268308965081
863,0.03356734,NA,0.02339476,0.01140788,0.02631983,0.03228075,0.01747514,0.03320877,0.01201795,0.02018033,NA,0.03465914,0.04336351,0.03465914,0.03347135,0.01945009,0.01945009,0.02879102,0.0099013,0.01945009,NA,NA,NA,NA,NA,NA,NA,NA,0.00233988480766514,0.00593119562289366,0.0186668687614762,0.0202111130552676
864,0.01757163,NA,0.00536976,0.00072259,0.01852252,0.02601152,0.00772269,0.02090833,-0.0017206,0.01035746,NA,0.02180677,0.02909677,0.02180677,0.01833244,0.00413217,0.00413047,0.01321093,-0.00333387,0.00413217,NA,NA,NA,NA,NA,NA,NA,NA,-0.0102884300423627,-0.00799326089365803,0.00747689131073931,0.00528944564997349
865,0.03708794,NA,0.01410322,0.0199306,0.01894225,0.02602807,0.01712062,0.0355739,0.00688448,0.01382303,NA,0.03695211,0.04257673,0.03695211,0.03197595,0.02552638,0.02552638,0.03730649,0.01251498,0.02552638,NA,NA,NA,NA,NA,NA,NA,NA,0.0121985217979345,0.011926615431936,0.0325462841387403,0.0316434962175925
866,0.02833522,NA,0.0164137,0.01629753,0.01488339,0.0263907,0.01475178,0.02744697,0.00057677,0.00752413,NA,0.02914142,0.03276364,0.02914142,0.02832424,0.01856027,0.01855921,0.02637491,0.00985814,0.01856027,NA,NA,NA,NA,NA,NA,NA,NA,0.00210631128898243,0.00473281236758919,0.0153815301915654,0.0135483406096644
867,0.02358764,NA,0.01391528,0.00723748,0.01727428,0.02653803,0.01003635,0.0228705,0.00628559,0.01321616,NA,0.0313234,0.03171364,0.0313234,0.02344175,0.01324594,0.01324594,0.02101087,0.00615606,0.01324594,NA,NA,NA,NA,NA,NA,NA,NA,0.00282808941980215,0.00175742973215014,0.0126836372622638,0.0127792741134498
868,0.02173678,NA,0.01845954,0.01353704,0.00983483,0.02678518,0.01180072,0.02076627,-0.00482532,0.00366692,NA,0.0347197,0.03874111,0.0347197,0.0324443,0.00902213,0.00902208,0.02094027,-0.00120022,0.00902213,NA,NA,NA,NA,NA,NA,NA,NA,-0.00688525489078715,-0.0080925809992863,0.0102352370715948,0.00913286923118893
869,0.01436933,NA,0.00794273,0.01908869,0.00303981,0.00387399,0.0028894,0.02085729,-0.00527661,0.00048992,NA,0.04047633,0.04747306,0.04047633,0.03461563,0.0024832,0.0024832,0.01176097,-0.00642845,0.0024832,NA,NA,NA,NA,NA,NA,NA,NA,-0.00498896929181987,-0.00821674782046964,0.00709103247981511,0.00432167460859037
870,0.02699511,NA,0.00537651,0.03389083,0.01267021,0.0160466,0.00682484,0.03123579,0.00139236,0.00823285,NA,0.03959882,0.04469343,0.03959882,0.03146037,0.01739907,0.01739907,0.02897108,0.00484082,0.01739907,NA,NA,NA,NA,NA,NA,NA,NA,0.00603190526415488,0.00111393765602328,0.0266415511989585,0.0204686862333762
871,0.02864968,NA,0.02540176,0.026464,0.02036516,0.02455957,0.01768419,0.03706632,0.00843307,0.01528255,NA,0.03492762,0.03943202,0.03492762,0.02924255,0.01931033,0.01931033,0.03202404,0.00629587,0.01931033,NA,NA,NA,NA,NA,NA,NA,NA,0.00534413937086744,0.00450334227733345,0.0278613764631386,0.0232216636662422
872,0.04335972,NA,0.03116634,0.03344798,0.03692347,0.03980423,0.03006513,0.04346249,0.02623332,0.03242882,NA,0.04648848,0.04607367,0.04648848,0.0366974,0.03095114,0.03095462,0.04082695,0.01831366,0.03095114,NA,NA,NA,NA,NA,NA,NA,NA,0.0249065859760983,0.0157930726271036,0.0456952610970442,0.0311905066305906
873,0.06202059,NA,0.04721708,0.02847812,0.04959996,0.05272061,0.04128252,0.05522107,0.03186868,0.0439589,NA,0.06599532,0.06773219,0.06599532,0.05194461,0.05177974,0.0517281,0.06291872,0.03722618,0.05177974,NA,NA,NA,NA,NA,NA,NA,NA,0.0442828706318295,0.0373804495481686,0.0647791481870074,0.0577491591828544
874,0.04271335,NA,0.04082564,0.02597373,0.04600408,0.02767022,0.02436513,0.04267296,0.02093162,0.03537945,NA,0.05008278,0.05137217,0.05008278,0.03695019,0.04273588,0.04265368,0.04762748,0.03382465,0.04273588,NA,NA,NA,NA,NA,NA,NA,NA,0.0432696740095494,0.0316087237653053,0.0605895584657696,0.0463817647033952
875,0.04581271,NA,0.04774676,0.03878475,0.04079651,0.03275668,0.0324484,0.03486348,0.02842236,0.03588002,NA,0.05145388,0.04956372,0.05145388,0.0477209,0.04289803,0.042898,0.0462697,0.03435925,0.04289803,NA,NA,NA,NA,NA,NA,NA,NA,0.0434759162856174,0.035701356140303,0.0627422124849979,0.0454136902065615
876,0.04366352,NA,0.03523055,0.03282207,0.02828861,0.0396098,0.02602751,0.03621749,0.02670498,0.02930931,NA,0.04995261,0.0534217,0.04995261,0.04506729,0.03451545,0.0344866,0.04309846,0.02230406,0.03451545,NA,NA,NA,NA,NA,NA,NA,NA,0.0354231399023314,0.0260287381263197,0.0619777956408326,0.0414521501204377
877,0.02485691,NA,0.02959395,0.0217285,0.02046778,0.01691641,0.02294547,0.018358,0.0131122,0.01693106,NA,0.03982034,0.04331984,0.03982034,0.03353724,0.01842007,0.01843278,0.025534,0.01011481,0.01842007,NA,NA,NA,NA,NA,NA,NA,NA,0.0238842716023019,0.0150870196593646,0.0452911896924651,0.0254251325330501
878,0.02733277,NA,0.03743805,0.02025778,0.03084144,0.01927796,0.02947159,0.02808497,0.01900067,0.02809502,NA,0.03284281,0.03648945,0.03284281,0.02531436,0.01947846,0.01947877,0.02447433,0.01297904,0.01947846,NA,NA,NA,NA,NA,NA,NA,NA,0.0244063180390918,0.0162346495561929,0.0440333410042845,0.0233418744660269
879,0.03467979,NA,0.04311052,0.03094099,0.0349456,0.02149135,0.03303873,0.03217263,0.01943486,0.02912766,NA,0.0400407,0.04112189,0.0400407,0.03349702,0.02931072,0.02931041,0.03112408,0.02353542,0.02931072,NA,NA,NA,NA,NA,NA,NA,NA,0.031357089758192,0.0295329381853176,0.0562241497169691,0.0359042645371845
880,0.04988084,NA,0.05473756,0.03942073,0.04844552,0.03204035,0.05578317,0.03114587,0.0337603,0.04269235,NA,0.05686548,0.05344115,0.05686548,0.04743573,0.03865948,0.03865948,0.04632654,0.02558817,0.03865948,NA,NA,NA,NA,NA,NA,NA,NA,0.0426376095166607,0.0372113982623022,0.0707103615847107,0.0553433531495359
881,0.03711159,NA,0.03656651,0.03496821,0.03364655,0.02385373,0.04064181,0.02917913,0.01709922,0.02816018,NA,0.05120291,0.04309696,0.05120291,0.04546318,0.02999418,0.02999209,0.03785392,0.01925705,0.02999418,NA,NA,NA,NA,NA,NA,NA,NA,0.0332076678802593,0.0234332006385832,0.0596676515133561,0.0418959230128596
882,0.0480362,NA,0.03767449,0.03937953,0.03775919,0.03315466,0.04506473,0.03029607,0.01790958,0.02971646,NA,0.05490361,0.04767358,0.05490361,0.05305252,0.03736668,0.03736668,0.04463373,0.02614325,0.03736668,NA,NA,NA,NA,NA,NA,NA,NA,0.0383525539585581,0.0307708218702679,0.0634509429308457,0.05011584931839
883,0.03635186,NA,0.04269747,0.03325215,0.02334192,0.02194964,0.04601412,0.01704342,0.00318065,0.01484159,0.02573015,0.05296302,0.05043459,0.05296302,0.04531919,0.02690106,0.02690098,0.03705459,0.01468575,0.02690106,NA,NA,NA,NA,NA,NA,NA,NA,0.029062677926252,0.0197422021766844,0.0529310823642676,0.0392675829189502
884,0.03841751,NA,0.04591771,0.03663177,0.02403832,0.02592843,0.04099291,0.02610701,0.01375576,0.01946512,0.02710996,0.05240814,0.046699,0.05240814,0.0477424,0.0278921,0.02789198,0.03362924,0.02045112,0.0278921,NA,NA,NA,NA,NA,NA,NA,NA,0.0291352535977124,0.0193447584342621,0.0480058303799477,0.0339877749190165
885,0.04540747,NA,0.04920233,0.03412505,0.02985271,0.04116812,0.03905743,0.02589145,0.0194091,0.02502569,NA,0.04746874,0.04441939,0.04746874,0.04471933,0.03688814,0.03688929,0.04083533,0.02972569,0.03688814,NA,NA,NA,NA,NA,NA,NA,NA,0.0318706701140778,0.0256001841530271,0.0481001904234762,0.0380623464923866
886,0.04672276,NA,0.05246808,0.02567113,0.03853794,0.03716532,0.04678895,0.02997731,0.02583075,0.03405605,NA,0.05086801,0.04677662,0.05086801,0.04605214,0.03706302,0.03706302,0.04135973,0.02999605,0.03706302,NA,NA,NA,NA,NA,NA,NA,NA,0.0316879345157691,0.0261002296705019,0.0554460434253755,0.040389700910084
887,0.05737403,NA,0.05592361,0.03733897,0.04629206,0.03763865,0.04924487,0.04188283,0.0304157,0.03985091,NA,0.05872715,0.05791004,0.05872715,0.05420045,0.04868633,0.04868636,0.05339242,0.04027171,0.04868633,NA,NA,NA,NA,NA,NA,NA,NA,0.040894847696242,0.0363598980630101,0.0619984906721738,0.0505802141665752
888,0.06180598,NA,0.06257603,0.0333168,0.05536467,0.04254594,0.05851923,0.04699875,0.04743775,0.05378471,NA,0.0583986,0.06003542,0.0583986,0.06182441,0.05118943,0.05118871,0.05703775,0.0420446,0.05118943,NA,NA,NA,NA,NA,NA,NA,NA,0.0434095281836658,0.0417687920959865,0.0634410611744526,0.0550982116995962
889,0.05809476,NA,0.06232283,0.03654138,0.05192219,0.04149429,0.06294903,0.04527455,0.04366595,0.04894297,NA,0.0599603,0.05440397,0.0599603,0.05343355,0.04643619,0.04643605,0.05210806,0.038252,0.04643619,NA,NA,NA,NA,NA,NA,NA,NA,0.0470243605931337,0.0344134331194106,0.0618695443538153,0.0493300931526851
890,0.04812549,NA,0.05763603,0.0215794,0.04580203,0.03059343,0.04786562,0.03436288,0.04086586,0.04409687,NA,0.05390242,0.05012306,0.05390242,0.04954045,0.04280033,0.04280033,0.04779569,0.03596521,0.04280033,NA,NA,NA,NA,NA,NA,NA,NA,0.0385797192550841,0.0365094913681308,0.0528301407787205,0.0452056182292303
891,0.03698683,NA,0.03848111,0.01561747,0.03807882,0.02567751,0.04103874,0.0394234,0.03312958,0.03602456,0.02822401,0.03746561,0.03131647,0.03746561,0.03072342,0.03541339,0.03541347,0.03523494,0.03418813,0.03541339,NA,NA,NA,NA,NA,NA,NA,NA,0.0381093790374592,0.0333063867902076,0.0480785784066438,0.0371535045289773
892,0.03876656,NA,0.04962776,0.02429051,0.04616173,0.02336365,0.04587082,0.03940625,0.03819854,0.04318834,0.02992094,0.04575972,0.04532549,0.04575972,0.03841341,0.03746449,0.03746446,0.03959627,0.03261124,0.03746449,NA,NA,NA,NA,NA,NA,NA,NA,0.0322253267349373,0.0285368528198117,0.048339001113668,0.0390185020677642
893,0.02105959,NA,0.04548416,0.00917701,0.02587012,0.0103348,0.03740817,0.01614959,0.02512459,0.02489019,0.01590271,0.0337865,0.02987037,0.0337865,0.03083978,0.02100342,0.02100345,0.01959855,0.0210302,0.02100342,NA,NA,NA,NA,NA,NA,NA,NA,0.0146125070791426,0.0186342020961275,0.0214977333058855,0.0179905312303656
894,0.02517549,NA,0.03426545,0.01734495,0.02809272,0.01202602,0.02912351,0.01630954,0.02637176,0.02805548,0.01626271,0.04066138,0.0356673,0.04066138,0.03390665,0.01734986,0.01734986,0.01969768,0.01203432,0.01734986,NA,NA,NA,NA,NA,NA,NA,NA,0.0123414269150666,0.0101276892075606,0.0244616022863519,0.0206483053856885
895,0.01587015,NA,0.03285424,0.0038768,0.03110273,0.00456836,0.03561481,0.00490373,0.02745025,0.03149663,0.01036615,0.02258614,0.02619518,0.02258614,0.02058409,0.00928065,0.00928059,0.0095229,0.00771204,0.00928065,NA,NA,NA,NA,NA,NA,NA,NA,0.00461631129052651,0.00707571484757799,0.0183269411754033,0.0127280239746778
896,0.01819506,NA,0.03273318,0.01152035,0.02759051,0.01047059,0.02168178,0.01451016,0.02037372,0.02643201,0.00920725,0.02117353,0.02388185,0.02117353,0.01938018,0.01074915,0.01074915,0.01438967,0.00662029,0.01074915,NA,NA,NA,NA,NA,NA,NA,NA,0.00731758641218283,0.00423671332557082,0.0135111118893635,0.00653053447428745
897,0.02789689,NA,0.03881525,0.02624084,0.02908298,0.02077787,0.0242949,0.01682776,0.01856079,0.02657101,0.02011789,0.03281305,0.03430885,0.03281305,0.03052353,0.0160793,0.0160793,0.02013044,0.01115001,0.0160793,NA,NA,NA,NA,NA,NA,NA,NA,0.017063462483584,0.0152849272385356,0.0305770746050222,0.0205969277364168
898,0.03279632,NA,0.03856897,0.03408197,0.03304942,0.02777536,0.01778283,0.0257979,0.02260205,0.03022243,0.02272836,0.02845471,0.03123353,0.02845471,0.02605659,0.02261545,0.02261607,0.02012346,0.02291079,0.02261545,NA,NA,NA,NA,NA,NA,NA,NA,0.0257289844064053,0.0202215540175068,0.0321933820187283,0.0205925876392392
899,0.02455202,NA,0.02509186,0.02767018,0.03088421,0.01683491,0.01953112,0.02368343,0.02152235,0.02946168,0.02226,0.02787125,0.0301423,0.02787125,0.03283117,0.02012358,0.02012358,0.01567844,0.02309349,0.02012358,NA,NA,NA,NA,NA,NA,NA,NA,0.0292642897312065,0.0250347420696705,0.0301648094972051,0.0191271771006853
900,0.01148329,NA,0.01337908,0.02474348,0.01297517,0.00028746,0.01662246,0.00530383,0.01539036,0.01506232,0.00755013,0.01378724,0.01861984,0.01378724,0.02134649,0.01483888,0.01484364,0.00775924,0.01962663,0.01483888,NA,NA,NA,NA,NA,NA,NA,NA,0.0211027359504063,0.0176911487516337,0.0178775342952841,0.00848636931825996
901,0.00917266,NA,0.00846227,0.02161104,0.01022407,0.00785862,0.01214615,0.00907861,0.02395386,0.01684355,0.00440397,-0.00332515,0.00429944,-0.00332515,0.0062358,0.00968786,0.00968778,0.00211836,0.01616036,0.00968786,NA,NA,NA,NA,NA,NA,NA,NA,0.021627372281486,0.0182344104218352,0.0149783800105701,0.00351472883759753
902,0.03264351,NA,0.02335154,0.03958237,0.03865744,0.02701616,0.00978183,0.02439886,0.03844574,0.04153991,0.02564681,0.01325819,0.01974759,0.01325819,0.02065953,0.02916226,0.02916242,0.0233652,0.03071168,0.02916226,NA,NA,NA,NA,NA,NA,NA,NA,0.0263473108152401,0.0275310562555068,0.0212587246118606,0.0167155542900482
903,0.02384752,NA,0.01491027,0.02100665,0.02382625,0.02286495,0.00839733,0.02641408,0.02844252,0.02712634,0.01830022,0.00128989,0.00878008,0.00128989,0.01985064,0.02460091,0.02458619,0.01781612,0.02692617,0.02460091,NA,NA,NA,NA,NA,NA,NA,NA,0.0234279539717133,0.0253086773533679,0.0210812420764222,0.0138040005106738
904,0.03119423,NA,0.01558825,0.02682283,0.03068766,0.02447235,0.01201964,0.0360551,0.03727279,0.03567272,0.02583867,0.00130683,0.01225098,0.00130683,0.01689777,0.02805973,0.02805973,0.02462173,0.02779162,0.02805973,NA,NA,NA,NA,NA,NA,NA,NA,0.0224499980616246,0.0233128087157743,0.0239473329320839,0.0156302156759986
905,0.03038625,NA,0.02325093,0.03528365,0.02637399,0.02684779,0.01736504,0.03501582,0.02019583,0.02362703,0.024822,0.00552184,0.01738119,0.00552184,0.01749242,0.02498306,0.02500424,0.02676294,0.02134147,0.02498306,NA,NA,NA,NA,NA,NA,NA,NA,0.0126192896681604,0.0172634667873845,0.0179514518513007,0.0212553387553333
906,0.03355599,NA,0.03087894,0.03523642,0.02930269,0.02787888,0.02607858,0.03609346,0.0191946,0.02554469,0.02858183,-0.00031162,0.00805622,-0.00031162,0.01543347,0.02620572,0.02620572,0.02410861,0.02577665,0.02620572,NA,NA,NA,NA,NA,NA,NA,NA,0.013087840669238,0.0218151638590064,0.0238048883330616,0.0189848236436759
907,0.03308441,NA,0.03063664,0.03377977,0.03501935,0.03069483,0.0224922,0.03262897,0.02776465,0.03285045,0.02679767,0.00805311,0.0163725,0.00805311,0.02108146,0.02189587,0.02188669,0.02349027,0.01925345,0.02189587,NA,NA,NA,NA,NA,NA,NA,NA,0.0140325816065274,0.021007765600844,0.0263604704642406,0.0201664970562975
908,0.03663039,NA,0.03023652,0.02311746,0.03553513,0.04144548,0.01553991,0.02966449,0.00917327,0.02410941,0.03284707,0.01422796,0.01418112,0.01422796,0.02727421,0.02628626,0.02627903,0.0263083,0.02505145,0.02628626,NA,NA,NA,NA,NA,NA,NA,NA,0.0161188939539166,0.0234713769802818,0.0215321353285201,0.0248383716716454
909,0.0440265,NA,0.03044469,0.02941335,0.02449365,0.02859397,0.02900116,0.03190092,0.00658796,0.01780438,0.03530207,0.02320906,0.02929158,0.02320906,0.03591389,0.03889405,0.03890793,0.03949386,0.03449447,0.03889405,NA,NA,NA,NA,NA,NA,NA,NA,0.019888030105548,0.0304605349520421,0.0240935097326277,0.0343516472753387
910,0.04872627,NA,0.03339188,0.03595132,0.03532613,0.0380332,0.03065724,0.04179229,0.0141829,0.02648899,0.03648423,0.02329957,0.02847612,0.02329957,0.0318965,0.04058829,0.04058848,0.04245754,0.03442128,0.04058829,NA,NA,NA,NA,NA,NA,NA,NA,0.0135601532819399,0.0261999870168859,0.0273871270947941,0.0301292209078903
911,0.03949915,NA,0.02733054,0.03716253,0.03121874,0.03215584,0.02149863,0.03370028,0.01652386,0.02595657,0.03111701,0.01579958,0.01919752,0.01579958,0.02630148,0.03147477,0.03148925,0.03104186,0.02887748,0.03147477,NA,NA,NA,NA,NA,NA,NA,NA,0.0205705672454004,0.0247515959517658,0.0223420455942991,0.0206352502708604
912,0.04430503,NA,0.03569592,0.03224971,0.0375269,0.03899825,0.01732759,0.03811351,0.02189077,0.03130403,0.04025919,0.01600872,0.01777968,0.01600872,0.02531089,0.03546821,0.03546866,0.03544922,0.03275666,0.03546821,NA,NA,NA,NA,NA,NA,NA,NA,0.0215950350295766,0.0297309536362712,0.0268535078846092,0.02845885037593
913,0.04634107,NA,0.03519417,0.03896128,0.03794257,0.04729145,0.0240613,0.04844596,0.02753744,0.03476261,0.04225155,0.02228702,0.02446383,0.02228702,0.02620185,0.03206122,0.03206122,0.03422895,0.02671561,0.03206122,NA,NA,NA,NA,NA,NA,NA,NA,0.0261199143643602,0.0271391226456259,0.0349455359970152,0.0298618526574054
914,0.04732267,NA,0.0276405,0.03231804,0.03806489,0.04877439,0.01505196,0.04984147,0.02648949,0.03442793,0.03922088,0.02414204,0.02888533,0.02414204,0.02418242,0.03672727,0.03672727,0.03742451,0.03417193,0.03672727,NA,NA,NA,NA,NA,NA,NA,NA,0.0221633715865244,0.028195923908136,0.0351537825312736,0.0305603130369834
915,0.04207745,NA,0.02810569,0.02925971,0.04794823,0.04262603,0.01265333,0.04663184,0.03766885,0.04576138,0.03160694,0.02721989,0.02962566,0.02721989,0.01774587,0.03604774,0.03604804,0.03556346,0.03467316,0.03604774,NA,NA,NA,NA,NA,NA,NA,NA,0.0291307684273372,0.032035429280346,0.0390518942198281,0.0276552668574945
916,0.0351922,NA,0.03058685,0.0262272,0.04042765,0.03471588,0.01626125,0.05164758,0.03420685,0.03946896,0.02639654,0.02583779,0.02842773,0.02583779,0.01781054,0.02626675,0.02626675,0.02695675,0.02581987,0.02626675,NA,NA,NA,NA,NA,NA,NA,NA,0.0206549576197057,0.0205302614353544,0.0235113988594333,0.0165191666738406
